id,address,city,region,postcode,lon,lng,descript_1,length
522,"Unit 14, The Broadway Bradford, Petergate Mall, Bradford, BD1 1AH, Yorkshire and the Humber",Bradford,Yorkshire and the Humber,BD1 1AH,-1.74905,53.79495,Local Street,171.99
527,"98-100 The Horsefair, Bristol, BS1 3JS, South West",Bristol,South West,BS1 3JS,-2.58714,51.4587,Local Street,175.05
532,"9 Foregate Street, Chester, CH1 1HD, North West",Chester,North West,CH1 1HD,-2.88845,53.19098,Local Street,97.62
533,"63-65 Foregate Street, Chester, CH1 1HD, North West",Chester,North West,CH1 1HD,-2.88613,53.19139,Local Street,40.77
534,"25-29 Coventry Street, London, W1D 7AG, Greater London",London,Greater London,W1D 7AG,-0.13252,51.51014,Local Street,76.55
544,"Royal Exchange Arcade, 6-10 Cross Street, Manchester, M2 7DH, North West",Manchester,North West,M2 7DH,-2.24395,53.48264,Local Street,76.57
547,"30 Bridge Street, Chester, CH1 1NQ, North West",Chester,North West,CH1 1NQ,-2.89145,53.18952,Local Street,129.43
548,"43-45 Bridge Street Row East, Chester, CH1 1NW, North West",Chester,North West,CH1 1NW,-2.89109,53.1893,Local Street,129.43
549,"Unit 1, 52 Pier Avenue, Clacton-On-Sea, CO15 1QB, East Of England",Clacton-On-Sea,East Of England,CO15 1QB,1.15193,51.78946,Local Street,210.63
576,"Unit G1, Trinity Walk Shopping Centre, Barden Road, Wakefield, WF1 1QS, Yorkshire and the Humber",Wakefield,Yorkshire and the Humber,WF1 1QS,-1.49569,53.68387,Local Street,29.54
577,"4 Windsor Place, Cardiff, CF10 3BX, Wales",Cardiff,Wales,CF10 3BX,-3.17308,51.48318,Local Street,73.25
578,"Unit 3, 69-75 Above Bar Street, Southampton, SO14 7DZ, South East",Southampton,South East,SO14 7DZ,-1.40448,50.90485,Local Street,74.79
579,"70 Above Bar Street, Southampton, SO14 7DS, South East",Southampton,South East,SO14 7DS,-1.40404,50.90477,Local Street,74.79
580,"109 Above Bar Street, Southampton, SO14 7FH, South East",Southampton,South East,SO14 7FH,-1.40467,50.90651,Local Street,225.88
581,"Unit 2, 14-16 Above Bar Street, Southampton, SO14 7DQ, South East",Southampton,South East,SO14 7DQ,-1.40394,50.90326,Local Street,43.88
595,"55 North Road, Durham, DH1 4SF, North East",Durham,North East,DH1 4SF,-1.5819,54.77761,Local Street,71.09
596,"41 Saddler Street, Durham, DH1 3NU, North East",Durham,North East,DH1 3NU,-1.57461,54.7758,Local Street,123.53
598,"Unit 3a, New Century House, West Street, Gateshead, NE8 1HR, North East",Gateshead,North East,NE8 1HR,-1.60318,54.96181,Local Street,60.6
604,"35-37 Bold Street, Liverpool, L1 4DN, North West",Liverpool,North West,L1 4DN,-2.97884,53.40345,Local Street,14.88
612,"31 Princess Street, Knutsford, WA16 6BW, North West",Knutsford,North West,WA16 6BW,-2.37525,53.30459,Local Street,53.85
620,"17 New Canal, Salisbury, SP1 2AA, South West",Salisbury,South West,SP1 2AA,-1.79498,51.0684,Local Street,75.15
638,"18 Kingly Street, London, W1B 5PX, Greater London",London,Greater London,W1B 5PX,-0.13953,51.51287,Local Street,113.7
644,"Unit 16, Vision Industrial Park, Kendal Avenue, London, W3 0AF, Greater London",London,Greater London,W3 0AF,-0.27665,51.52202,Local Street,293.58
646,"59 High Street, Bromley, BR1 1JY, Greater London",Bromley,Greater London,BR1 1JY,0.01625,51.4018,Local Street,118.11
647,"37 Essex Road, Dartford, DA1 2AU, South East",Dartford,South East,DA1 2AU,0.21458,51.44583,Local Street,82.17
649,"57 Ship Street, Brighton, BN1 1AF, South East",Brighton,South East,BN1 1AF,-0.1415,50.82212,Local Street,77.49
654,"42 Bridge Street, Chester, CH1 1NQ, North West",Chester,North West,CH1 1NQ,-2.89131,53.18913,Local Street,129.43
662,"41 Market Place, Kingston Upon Thames, KT1 1JQ, Greater London",Kingston Upon Thames,Greater London,KT1 1JQ,-0.3061,51.40906,Local Street,82.21
663,"49-51 Eden Street, Kingston Upon Thames, KT1 1BW, Greater London",Kingston Upon Thames,Greater London,KT1 1BW,-0.3028,51.40984,Local Street,86.03
664,"146-152 Clarence Street, Kingston Upon Thames, KT1 1QP, Greater London",Kingston Upon Thames,Greater London,KT1 1QP,-0.30067,51.41091,Local Street,62.83
665,"2a Clarence Street, Kingston Upon Thames, KT1 1PB, Greater London",Kingston Upon Thames,Greater London,KT1 1PB,-0.30657,51.41098,Local Street,79.51
672,"29 Watling Street, London, EC4M 9BR, Greater London",London,Greater London,EC4M 9BR,-0.09356,51.51289,Local Street,87.66
679,"22 Southwark Street, London, SE1 1TU, Greater London",London,Greater London,SE1 1TU,-0.09078,51.50483,Local Street,8.54
680,"4 Montague Close, London, SE1 9DA, Greater London",London,Greater London,SE1 9DA,-0.08903,51.50651,Local Street,36.08
687,"41 Romney Street, London, SW1P 3RF, Greater London",London,Greater London,SW1P 3RF,-0.12835,51.49525,Local Street,52.05
688,"14 Belgrave Road, London, SW1V 1QD, Greater London",London,Greater London,SW1V 1QD,-0.14462,51.49327,Local Street,157.24
689,"30 Queen's Gate Mews, London, SW7 5QL, Greater London",London,Greater London,SW7 5QL,-0.18092,51.49928,Local Street,162.58
690,"2 Rathbone Street, London, W1T 1NR, Greater London",London,Greater London,W1T 1NR,-0.13466,51.51798,Local Street,186.05
691,"33-37 Wardour Street, London, W1D 6PU, Greater London",London,Greater London,W1D 6PU,-0.13228,51.51141,Local Street,29.98
693,"8 Warren Street, London, W1T 5LD, Greater London",London,Greater London,W1T 5LD,-0.1385,51.52428,Local Street,106.62
694,"120 Euston Road, London, NW1 2AL, Greater London",London,Greater London,NW1 2AL,-0.1288,51.52819,Local Street,345.06
695,"65 Gloucester Avenue, London, NW1 8JH, Greater London",London,Greater London,NW1 8JH,-0.1509,51.54008,Local Street,126.37
697,"60 Greenwich Church Street, London, SE10 9BL, Greater London",London,Greater London,SE10 9BL,-0.00987,51.48221,Local Street,23.21
698,"137 Drummond Street, London, NW1 2HL, Greater London",London,Greater London,NW1 2HL,-0.13717,51.52686,Local Street,41.88
699,"57 Mornington Terrace, London, NW1 7RU, Greater London",London,Greater London,NW1 7RU,-0.14488,51.53614,Local Street,251.41
703,"Pickfords Wharf, 2 Clink Street, London, SE1 9DG, Greater London",London,Greater London,SE1 9DG,-0.09067,51.507,Local Street,32.83
706,"26-27 Foley Street, London, W1W 6DY, Greater London",London,Greater London,W1W 6DY,-0.14082,51.51923,Local Street,49.27
708,"114-116 New Oxford Street, London, WC1A 1HH, Greater London",London,Greater London,WC1A 1HH,-0.12939,51.51663,Local Street,139.27
711,"Unit 6, The Qube, 101-106 Tottenham Court Road, London, W1T 4TT, Greater London",London,Greater London,W1T 4TT,-0.13692,51.52268,Local Street,98.12
722,"1 Blackett Street, Newcastle Upon Tyne, NE1 5AU, North East",Newcastle Upon Tyne,North East,NE1 5AU,-1.61181,54.97419,Local Street,112.35
723,"Unit 2I-2K, Bond Street Shopping Centre, Bond Street, Chelmsford, CM1 1GH, East Of England",Chelmsford,East Of England,CM1 1GH,0.47566,51.73375,Local Street,175.57
728,"18-20 Broadway, London, SW1H 0BH, Greater London",London,Greater London,SW1H 0BH,-0.13332,51.49926,Local Street,9.43
732,"1 Chicheley Street, London, SE1 7PY, Greater London",London,Greater London,SE1 7PY,-0.11715,51.5027,Local Street,60.31
733,"29 Cornwall Road, London, SE1 8TJ, Greater London",London,Greater London,SE1 8TJ,-0.11059,51.50479,Local Street,101.27
737,"81-83 Waterloo Road, London, SE1 8UD, Greater London",London,Greater London,SE1 8UD,-0.11148,51.50368,Local Street,103.32
738,"22 Cornwall Road, London, SE1 8TW, Greater London",London,Greater London,SE1 8TW,-0.11033,51.50426,Local Street,103.32
740,"West India Quay, Hertsmere Road, London, E14 4AY, Greater London",London,Greater London,E14 4AY,-0.02234,51.50778,Local Street,172.17
744,"36 Riding House Street, London, W1W 7EP, Greater London",London,Greater London,W1W 7EP,-0.13958,51.51895,Local Street,65.76
746,"Butlers Wharf, 28C Shad Thames, London, SE1 2YG, Greater London",London,Greater London,SE1 2YG,-0.07269,51.50321,Local Street,39.31
747,"108 New Oxford Street, London, WC1A 1HD, Greater London",London,Greater London,WC1A 1HD,-0.12924,51.51666,Local Street,139.27
749,"19 Henrietta Street, London, WC2E 8QH, Greater London",London,Greater London,WC2E 8QH,-0.12408,51.51085,Local Street,121.03
751,"119-120 Lower Marsh, London, SE1 7AE, Greater London",London,Greater London,SE1 7AE,-0.11299,51.50075,Local Street,141.39
752,"73 City Road, London, EC1Y 1BD, Greater London",London,Greater London,EC1Y 1BD,-0.08742,51.52463,Local Street,64.28
754,"18-20 Appold Street, London, EC2A 2AS, Greater London",London,Greater London,EC2A 2AS,-0.08306,51.51989,Local Street,85.96
757,"13 Westbourne Terrace Road, London, W2 6NG, Greater London",London,Greater London,W2 6NG,-0.18399,51.521,Local Street,196.71
761,"33 Eastcastle Street, London, W1W 8ET, Greater London",London,Greater London,W1W 8ET,-0.13879,51.51654,Local Street,96.22
763,"8 Old Jewry, London, EC2R 8DN, Greater London",London,Greater London,EC2R 8DN,-0.09085,51.51407,Local Street,41.99
767,"44-46 Ludgate Hill, London, EC4M 7DE, Greater London",London,Greater London,EC4M 7DE,-0.1024,51.51404,Local Street,154.42
768,"103-105 Cannon Street, London, EC4N 5AG, Greater London",London,Greater London,EC4N 5AG,-0.08989,51.51179,Local Street,25.11
770,"1-3 Goslett Yard, London, WC2H 0EA, Greater London",London,Greater London,WC2H 0EA,-0.13088,51.51519,Local Street,61.27
773,"7 King Street, Stirling, FK8 1DN, Scotland",Stirling,Scotland,FK8 1DN,-3.93715,56.11765,Local Street,116.42
775,"19-21 Butcher Row, Salisbury, SP1 1EP, South West",Salisbury,South West,SP1 1EP,-1.79526,51.06874,Local Street,75.15
779,"45 East Street, Bromley, BR1 1QQ, Greater London",Bromley,Greater London,BR1 1QQ,0.01654,51.40774,Local Street,28.54
783,"50-52 High Street, Bromley, BR1 1EG, Greater London",Bromley,Greater London,BR1 1EG,0.01615,51.40135,Local Street,119.57
785,"Unit 12, Intu Eldon Square, Greys Quarter, Newcastle Upon Tyne, NE1 7AP, North East",Newcastle Upon Tyne,North East,NE1 7AP,-1.61456,54.97394,Local Street,27.09
803,"14 Old Compton Street, London, W1D 4TH, Greater London",London,Greater London,W1D 4TH,-0.13012,51.51373,Local Street,68.25
804,"31 Peter Street, London, W1F 0AP, Greater London",London,Greater London,W1F 0AP,-0.13395,51.51276,Local Street,42.72
806,"Thomas Neal's Centre, 41 Earlham Street, London, WC2H 9LX, Greater London",London,Greater London,WC2H 9LX,-0.12562,51.51397,Local Street,118.9
807,"Unit A, The Bower, 211 Old Street, London, EC1V 9NR, Greater London",London,Greater London,EC1V 9NR,-0.08921,51.52684,Local Street,84.27
808,"Unit 13, Adam's Walk, Eden Street, Kingston Upon Thames, KT1 1DF, Greater London",Kingston Upon Thames,Greater London,KT1 1DF,-0.30089,51.41033,Local Street,87.05
809,"38 Station Road, Clacton-On-Sea, CO15 1SX, East Of England",Clacton-On-Sea,East Of England,CO15 1SX,1.15347,51.78945,Local Street,126.37
817,"13 Stafford Street, Edinburgh, EH3 7BR, Scotland",Edinburgh,Scotland,EH3 7BR,-3.21124,55.94965,Local Street,80.83
825,"1 Erroll Street, Peterhead, AB42 1PU, Scotland",Peterhead,Scotland,AB42 1PU,-1.78163,57.50524,Local Street,120.18
827,"9 Shore Road, South Queensferry, EH30 9RD, Scotland",South Queensferry,Scotland,EH30 9RD,-3.40025,55.99089,Local Street,308.43
828,"Station Road, South Queensferry, EH30 9JU, Scotland",South Queensferry,Scotland,EH30 9JU,-3.38216,55.9867,Local Street,26.85
829,"3-4 Norfolk Place, London, W2 1QN, Greater London",London,Greater London,W2 1QN,-0.17181,51.51642,Local Street,31.82
830,"30 Norfolk Place, London, W2 1QH, Greater London",London,Greater London,W2 1QH,-0.1728,51.51687,Local Street,14.14
834,"1 Russell Street, Chester, CH3 5AL, North West",Chester,North West,CH3 5AL,-2.88123,53.19337,Local Street,31.01
847,"34 St. Ann Street, Manchester, M2 7LE, North West",Manchester,North West,M2 7LE,-2.24493,53.48167,Local Street,122.52
861,"28 Southgate Street, Gloucester, GL1 2DP, South West",Gloucester,South West,GL1 2DP,-2.24693,51.8646,Local Street,63.92
862,"33 St. Aldate Street, Gloucester, GL1 1RP, South West",Gloucester,South West,GL1 1RP,-2.2428,51.86597,Local Street,130.3
865,"32 Norfolk Place, London, W2 1QH, Greater London",London,Greater London,W2 1QH,-0.17258,51.51673,Local Street,36.64
867,"31 Norfolk Place, London, W2 1QH, Greater London",London,Greater London,W2 1QH,-0.17263,51.51676,Local Street,43.19
874,"13 High Street, Southend-On-Sea, SS1 1JE, East Of England",Southend-On-Sea,East Of England,SS1 1JE,0.71404,51.53483,Local Street,97.06
875,"33 Norfolk Place, London, W2 1QH, Greater London",London,Greater London,W2 1QH,-0.17253,51.5167,Local Street,36.64
876,"26 Britton Street, London, EC1M 5UB, Greater London",London,Greater London,EC1M 5UB,-0.10399,51.52138,Local Street,131.88
877,"12 Electric Avenue, London, SW9 8JX, Greater London",London,Greater London,SW9 8JX,-0.11421,51.46228,Local Street,84.56
878,"13-19 Vine Hill, London, EC1R 5DW, Greater London",London,Greater London,EC1R 5DW,-0.1109,51.5225,Local Street,109.76
881,"65 Newcomen Street, London, SE1 1YT, Greater London",London,Greater London,SE1 1YT,-0.09089,51.50285,Local Street,124.82
883,"159 Friar Street, Reading, RG1 1HE, South East",Reading,South East,RG1 1HE,-0.97121,51.45662,Local Street,13.13
887,"Blagrave Street, Reading, RG1 1PZ, South East",Reading,South East,RG1 1PZ,-0.9701,51.45702,Local Street,46.31
892,"99 West Bow, Edinburgh, EH1 2JP, Scotland",Edinburgh,Scotland,EH1 2JP,-3.19465,55.94817,Local Street,75.77
897,"3-15 Rose Street, Edinburgh, EH2 2PR, Scotland",Edinburgh,Scotland,EH2 2PR,-3.19482,55.95322,Local Street,84.64
900,"30-31 Princes Street, Edinburgh, EH2 2BY, Scotland",Edinburgh,Scotland,EH2 2BY,-3.19181,55.95306,Local Street,131.48
904,"13-19 Vine Hill, London, EC1R 5DW, Greater London",London,Greater London,EC1R 5DW,-0.1109,51.5225,Local Street,109.76
911,"25 Market Place, Market Rasen, LN7 6TU, East Midlands",Market Rasen,East Midlands,LN7 6TU,-0.31484,53.4965,Local Street,39.7
926,"5-9 Greenfern Road, Aberdeen, AB16 5PY, Scotland",Aberdeen,Scotland,AB16 5PY,-2.16,57.15622,Local Street,77.11
927,"1-4 Byron Square, Aberdeen, AB16 7LL, Scotland",Aberdeen,Scotland,AB16 7LL,-2.16324,57.16551,Local Street,126.41
929,"270 Clifton Road, Aberdeen, AB24 4HA, Scotland",Aberdeen,Scotland,AB24 4HA,-2.12452,57.16712,Local Street,56.28
932,"Unit 1a, Brindleyplace, 60 Brunswick Street, Birmingham, B1 2JF, West Midlands",Birmingham,West Midlands,B1 2JF,-1.91435,52.47788,Local Street,135.37
936,"87 Main Street, Glasgow, G46 7RY, Scotland",Glasgow,Scotland,G46 7RY,-4.31569,55.80774,Local Street,121.4
940,"33 Pier Avenue, Clacton-On-Sea, CO15 1QE, East Of England",Clacton-On-Sea,East Of England,CO15 1QE,1.15249,51.7887,Local Street,210.63
949,"Regent Square House, 75-77 Parade, Leamington Spa, CV32 4NL, West Midlands",Leamington Spa,West Midlands,CV32 4NL,-1.53537,52.29028,Local Street,102.7
956,"340 Chiswick High Road, London, W4 5TA, Greater London",London,Greater London,W4 5TA,-0.2625,51.49251,Local Street,61.05
960,"38-40 Wheeler Gate, Nottingham, NG1 2ND, East Midlands",Nottingham,East Midlands,NG1 2ND,-1.14944,52.95221,Local Street,175.39
982,"13 Regent Street, London, SW1Y 4LR, Greater London",London,Greater London,SW1Y 4LR,-0.1339,51.5086,Local Street,55.56
985,"93-95 St. John's Road, London, SW11 1QY, Greater London",London,Greater London,SW11 1QY,-0.16698,51.4609,Local Street,102.82
987,"130 St. Johns Wood High Street, London, NW8 7SE, Greater London",London,Greater London,NW8 7SE,-0.17069,51.53365,Local Street,49.2
999,"Unit K1, Stratford Centre, Broadway, London, E15 1BB, Greater London",London,Greater London,E15 1BB,-0.00157,51.54159,Local Street,10.6
1000,"136-138 Camden High Street, London, NW1 0LU, Greater London",London,Greater London,NW1 0LU,-0.14175,51.5381,Local Street,63.53
1002,"Unit 3, Marylebone Railway Station, Melcombe Place, London, NW1 6JJ, Greater London",London,Greater London,NW1 6JJ,-0.16283,51.52242,Local Street,51.02
1017,"15 Commercial Road, Gloucester, GL1 2DY, South West",Gloucester,South West,GL1 2DY,-2.24898,51.86365,Local Street,88.52
1021,"Marshalls Yard, Gainsborough, DN21 2NA, East Midlands",Gainsborough,East Midlands,DN21 2NA,-0.77309,53.39974,Local Street,31.41
1026,"40-42 Craven Road, London, W2 3QA, Greater London",London,Greater London,W2 3QA,-0.17934,51.51364,Local Street,172.29
1027,"26 Britton Street, London, EC1M 5UB, Greater London",London,Greater London,EC1M 5UB,-0.10399,51.52138,Local Street,131.88
1028,"2 Craven Avenue, Canvey Island, SS8 0DJ, East Of England",Canvey Island,East Of England,SS8 0DJ,0.58007,51.51996,Local Street,83.29
1031,"Unit 15, Manchester Arndale, Corporation Street, Manchester, M4 4DG, North West",Manchester,North West,M4 4DG,-2.24327,53.48346,Local Street,217.14
1032,"Unit 1, 6-12 Fountain Street, Manchester, M2 2AA, North West",Manchester,North West,M2 2AA,-2.23993,53.48189,Local Street,65.33
1042,"216-217 High Street, Northallerton, DL7 8LW, Yorkshire and the Humber",Northallerton,Yorkshire and the Humber,DL7 8LW,-1.43496,54.34075,Local Street,96.14
1047,"64-66 Castle Street, Dover, CT16 1PA, South East",Dover,South East,CT16 1PA,1.31396,51.12523,Local Street,84.73
1048,"149 Friar Street, Reading, RG1 1EX, South East",Reading,South East,RG1 1EX,-0.972,51.45667,Local Street,127.27
1050,"9 Bridlesmith Gate, Nottingham, NG1 2GS, East Midlands",Nottingham,East Midlands,NG1 2GS,-1.14715,52.95275,Local Street,52.93
1056,"Unit 2, Spring Street, York, YO61 3BJ, Yorkshire and the Humber",York,Yorkshire and the Humber,YO61 3BJ,-1.19158,54.12246,Local Street,55.88
1058,"13-19 Vine Hill, London, EC1R 5DW, Greater London",London,Greater London,EC1R 5DW,-0.1109,51.5225,Local Street,109.76
1061,"90a Queen Street, Peterhead, AB42 1TU, Scotland",Peterhead,Scotland,AB42 1TU,-1.78302,57.508,Local Street,121.64
1063,"Unit 3, 134-138 North Street, Brighton, BN1 1RG, South East",Brighton,South East,BN1 1RG,-0.14221,50.82347,Local Street,161.94
1069,"105 Clarence Street, Kingston Upon Thames, KT1 1QY, Greater London",Kingston Upon Thames,Greater London,KT1 1QY,-0.30103,51.41102,Local Street,62.83
1073,"60-62 Westgate Street, Gloucester, GL1 2NZ, South West",Gloucester,South West,GL1 2NZ,-2.24807,51.8666,Local Street,49.65
1075,"26 Chapel Market, London, N1 9EZ, Greater London",London,Greater London,N1 9EZ,-0.10855,51.53364,Local Street,45.39
1080,"Station Approach, Ormskirk, L39 2YN, North West",Ormskirk,North West,L39 2YN,-2.88103,53.56926,Local Street,123.26
1081,"Station Approach, Ormskirk, L39 2YN, North West",Ormskirk,North West,L39 2YN,-2.88103,53.56926,Local Street,123.26
1082,"Station Approach, Ormskirk, L39 2YN, North West",Ormskirk,North West,L39 2YN,-2.88103,53.56926,Local Street,123.26
1083,"Station Approach, Ormskirk, L39 2YN, North West",Ormskirk,North West,L39 2YN,-2.88103,53.56926,Local Street,123.26
1093,"3 Eden Street, Kingston Upon Thames, KT1 1BQ, Greater London",Kingston Upon Thames,Greater London,KT1 1BQ,-0.30564,51.40903,Local Street,82.21
1096,"92 High Street, Northallerton, DL7 8PT, Yorkshire and the Humber",Northallerton,Yorkshire and the Humber,DL7 8PT,-1.43418,54.34044,Local Street,90.47
1098,"2 Market Place, Middlesbrough, TS9 5DG, North East",Middlesbrough,North East,TS9 5DG,-1.19274,54.46965,Local Street,111.07
1117,"184 High Street, Beckenham, BR3 1EN, Greater London",Beckenham,Greater London,BR3 1EN,-0.02725,51.40617,Local Street,105.7
1118,"153 High Street, Beckenham, BR3 1AE, Greater London",Beckenham,Greater London,BR3 1AE,-0.02825,51.40657,Local Street,105.7
1120,"Spinningfields, 2 Hardman Boulevard, Manchester, M3 3AQ, North West",Manchester,North West,M3 3AQ,-2.25359,53.48075,Local Street,11.12
1135,"9 Cabot Square, London, E14 4QT, Greater London",London,Greater London,E14 4QT,-0.02225,51.50569,Local Street,77.11
1138,"Unit 5, 2 New Street Square, London, EC4A 3BN, Greater London",London,Greater London,EC4A 3BN,-0.10746,51.516,Local Street,88.56
1139,"Unit 5, 2 New Street Square, London, EC4A 3BN, Greater London",London,Greater London,EC4A 3BN,-0.10746,51.516,Local Street,88.56
1142,"Unit 1, Lime Street Building, 25 Fenchurch Avenue, London, EC3M 5AD, Greater London",London,Greater London,EC3M 5AD,-0.08129,51.51256,Local Street,81.44
1144,"27 Bush Lane, London, EC4R 0AA, Greater London",London,Greater London,EC4R 0AA,-0.08958,51.51089,Local Street,42.84
1147,"92-96 Northgate Street, Gloucester, GL1 1SL, South West",Gloucester,South West,GL1 1SL,-2.24133,51.86615,Local Street,29.51
1157,"28-30 South Street, Dorking, RH4 2HQ, South East",Dorking,South East,RH4 2HQ,-0.33377,51.23111,Local Street,59.53
1158,"78 South Street, Dorking, RH4 2HD, South East",Dorking,South East,RH4 2HD,-0.33456,51.23,Local Street,9.05
1159,"Reigate Road, Dorking, RH4 1SN, South East",Dorking,South East,RH4 1SN,-0.32444,51.23472,Local Street,37.77
1163,"1 High Street, Dorking, RH4 1AR, South East",Dorking,South East,RH4 1AR,-0.33299,51.23162,Local Street,55.5
28,"17-27 Orford Place, Norwich, NR1 3QA, East Of England",Norwich,East Of England,NR1 3QA,1.29432,52.62699,Minor Road,30.32
56,"49 Red Lion Street, London, WC1R 4PF, Greater London",London,Greater London,WC1R 4PF,-0.11756,51.51991,Minor Road,85.7
60,"40 Museum Street, London, WC1A 1LU, Greater London",London,Greater London,WC1A 1LU,-0.12575,51.51787,Minor Road,53.26
85,"Market Road, Chelmsford, CM1 1XA, East Of England",Chelmsford,East Of England,CM1 1XA,0.47171,51.73434,Minor Road,183.33
88,"Unit 21-22, The Royal Exchange, Royal Exchange, London, EC3V 3LP, Greater London",London,Greater London,EC3V 3LP,-0.08682,51.51384,Minor Road,30.18
89,"Unit 21-22, The Royal Exchange, Royal Exchange, London, EC3V 3LP, Greater London",London,Greater London,EC3V 3LP,-0.08682,51.51384,Minor Road,30.18
90,"Unit 21-22, The Royal Exchange, Royal Exchange, London, EC3V 3LP, Greater London",London,Greater London,EC3V 3LP,-0.08682,51.51384,Minor Road,30.18
91,"Unit 21-22, The Royal Exchange, Royal Exchange, London, EC3V 3LP, Greater London",London,Greater London,EC3V 3LP,-0.08682,51.51384,Minor Road,30.18
92,"Unit 21-22, The Royal Exchange, Royal Exchange, London, EC3V 3LP, Greater London",London,Greater London,EC3V 3LP,-0.08682,51.51384,Minor Road,30.18
109,"87 Wardour Street, London, W1F 0UA, Greater London",London,Greater London,W1F 0UA,-0.13362,51.51261,Minor Road,46.21
114,"108-110 Edgware Road, London, W2 2EA, Greater London",London,Greater London,W2 2EA,-0.16395,51.51582,Minor Road,22.48
126,"15 Baker Street, London, W1U 3BX, Greater London",London,Greater London,W1U 3BX,-0.15544,51.51726,Minor Road,154.42
128,"Lansdowne House, 55 Berkeley Square, London, W1J 6ER, Greater London",London,Greater London,W1J 6ER,-0.14516,51.50882,Minor Road,28.99
169,"34-36 Hanover Street, Edinburgh, EH2 2DR, Scotland",Edinburgh,Scotland,EH2 2DR,-3.19716,55.95306,Minor Road,37.26
172,"25 George Iv Bridge, Edinburgh, EH1 1EN, Scotland",Edinburgh,Scotland,EH1 1EN,-3.1916,55.94759,Minor Road,23.73
224,"40 Blue Boar Row, Salisbury, SP1 1DA, South West",Salisbury,South West,SP1 1DA,-1.79535,51.06973,Minor Road,66.98
239,"104-108 West Street, Boston, PE21 8QN, East Midlands",Boston,East Midlands,PE21 8QN,-0.02862,52.97598,Minor Road,47.29
245,"108 South Street, Romford, RM1 1SS, Greater London",Romford,Greater London,RM1 1SS,0.18299,51.57545,Minor Road,54.46
247,"41 High Street, Sheffield, S1 2GB, Yorkshire and the Humber",Sheffield,Yorkshire and the Humber,S1 2GB,-1.46676,53.38304,Minor Road,151.65
251,"153 Pinstone Street, Sheffield, S1 2HL, Yorkshire and the Humber",Sheffield,Yorkshire and the Humber,S1 2HL,-1.47152,53.37811,Minor Road,62.46
259,"203-205 Argyle Street, Glasgow, G2 8BU, Scotland",Glasgow,Scotland,G2 8BU,-4.25675,55.85828,Minor Road,62.58
260,"Unit 1, 92-96 Argyle Street, Glasgow, G2 8BQ, Scotland",Glasgow,Scotland,G2 8BQ,-4.25316,55.85798,Minor Road,145.75
269,"38 Connaught Street, London, W2 2AF, Greater London",London,Greater London,W2 2AF,-0.16625,51.51451,Minor Road,102
300,"79 Wardour Street, London, W1D 6QB, Greater London",London,Greater London,W1D 6QB,-0.13311,51.51232,Minor Road,70.37
313,"23 Drury Lane, London, WC2B 5RH, Greater London",London,Greater London,WC2B 5RH,-0.12309,51.51517,Minor Road,58
321,"9 Duke Street, Reading, RG1 4SA, South East",Reading,South East,RG1 4SA,-0.9687,51.45456,Minor Road,43.71
326,"15 Warwick Way, London, SW1V 1QT, Greater London",London,Greater London,SW1V 1QT,-0.13929,51.49253,Minor Road,79.17
341,"63-65 George Street, Edinburgh, EH2 2JL, Scotland",Edinburgh,Scotland,EH2 2JL,-3.19998,55.9533,Minor Road,41.26
348,"19 Market Street, Nottingham, NG1 6HX, East Midlands",Nottingham,East Midlands,NG1 6HX,-1.15149,52.95461,Minor Road,118.09
350,"51 Regent Street, Leamington Spa, CV32 5EE, West Midlands",Leamington Spa,West Midlands,CV32 5EE,-1.53712,52.29037,Minor Road,102.53
355,"227-229 High Street, Gateshead, NE8 1AS, North East",Gateshead,North East,NE8 1AS,-1.6006,54.96268,Minor Road,104.57
359,"1-3 Machon Bank Road, Sheffield, S7 1PE, Yorkshire and the Humber",Sheffield,Yorkshire and the Humber,S7 1PE,-1.4876,53.35975,Minor Road,115.46
360,"276 Glossop Road, Sheffield, S10 2HS, Yorkshire and the Humber",Sheffield,Yorkshire and the Humber,S10 2HS,-1.48174,53.3802,Minor Road,52.08
375,"Unit 2, Cantay House, 36-39 Park End Street, Oxford, OX1 1JD, South East",Oxford,South East,OX1 1JD,-1.26566,51.75259,Minor Road,134.33
377,"17 Broad Street, Oxford, OX1 3AS, South East",Oxford,South East,OX1 3AS,-1.25736,51.75418,Minor Road,124.33
382,"42 Blatchington Road, Hove, BN3 3YH, South East",Hove,South East,BN3 3YH,-0.17536,50.83136,Minor Road,56.75
383,"47 Blatchington Road, Hove, BN3 3YJ, South East",Hove,South East,BN3 3YJ,-0.17553,50.8316,Minor Road,63.78
398,"31 London Road, Southampton, SO15 2AD, South East",Southampton,South East,SO15 2AD,-1.40429,50.91162,Minor Road,224.04
401,"62 Cotham Hill, Bristol, BS6 6JR, South West",Bristol,South West,BS6 6JR,-2.60701,51.46323,Minor Road,83.74
402,"56 Cotham Hill, Bristol, BS6 6JX, South West",Bristol,South West,BS6 6JX,-2.60719,51.46337,Minor Road,64.62
405,"141 Eastgate Street, Gloucester, GL1 1QB, South West",Gloucester,South West,GL1 1QB,-2.23925,51.86199,Minor Road,169.13
407,"12-14 Catherine Street, Salisbury, SP1 2DA, South West",Salisbury,South West,SP1 2DA,-1.79406,51.06827,Minor Road,187.56
